,0,1
2605,0.7637725,0.23622754
2606,0.7282045,0.27179554
2607,0.7626045,0.23739551
2608,0.7626045,0.23739551
2609,0.7631778,0.23682217
2610,0.7626045,0.23739551
2611,0.69579244,0.3042076
2612,0.75680774,0.24319227
2613,0.7425693,0.25743067
2614,0.69579244,0.3042076
2615,0.7637725,0.23622754
2616,0.7631778,0.23682217
2617,0.6974254,0.30257457
2618,0.7637725,0.23622754
2619,0.7637725,0.23622754
2620,0.7626045,0.23739551
2621,0.7637725,0.23622754
2622,0.7637725,0.23622754
2623,0.7455698,0.2544302
2624,0.75200725,0.24799272
2625,0.7631778,0.23682217
2626,0.7637725,0.23622754
2627,0.75680774,0.24319227
2628,0.7608176,0.23918243
2629,0.7637725,0.23622754
2630,0.7637725,0.23622754
2631,0.7085617,0.29143828
2632,0.7637725,0.23622754
2633,0.7594924,0.24050757
2634,0.7608176,0.23918243
2635,0.7637725,0.23622754
2636,0.7593678,0.2406322
2637,0.7421348,0.25786516
2638,0.74693274,0.25306726
2639,0.7637725,0.23622754
2640,0.69579244,0.3042076
2641,0.7637725,0.23622754
2642,0.7631778,0.23682217
2643,0.7637725,0.23622754
2644,0.75563586,0.24436416
2645,0.7626045,0.23739551
2646,0.7024944,0.2975056
2647,0.7528618,0.2471382
2648,0.7056104,0.29438964
2649,0.72024274,0.27975726
2650,0.7631778,0.23682217
2651,0.6699296,0.33007035
2652,0.72024274,0.27975726
2653,0.75831217,0.24168785
2654,0.7637725,0.23622754
2655,0.7637725,0.23622754
2656,0.7631778,0.23682217
2657,0.72024274,0.27975726
2658,0.76161736,0.23838262
2659,0.75378567,0.24621433
2660,0.75378567,0.24621433
2661,0.6699296,0.33007035
2662,0.7602614,0.23973857
2663,0.75970316,0.24029681
2664,0.7327265,0.2672735
2665,0.74917567,0.25082436
2666,0.7631778,0.23682217
2667,0.74032056,0.25967947
2668,0.67142963,0.32857034
2669,0.7327265,0.2672735
2670,0.7637725,0.23622754
2671,0.7624796,0.23752041
2672,0.6919954,0.30800465
2673,0.75378567,0.24621433
2674,0.7608176,0.23918243
2675,0.72024274,0.27975726
2676,0.6729772,0.32702276
2677,0.7608365,0.23916355
2678,0.74297106,0.2570289
2679,0.75530696,0.24469307
2680,0.7637725,0.23622754
2681,0.7631778,0.23682217
2682,0.7637725,0.23622754
2683,0.70461833,0.2953817
2684,0.758547,0.24145299
2685,0.7631778,0.23682217
2686,0.7637725,0.23622754
2687,0.7327265,0.2672735
2688,0.75970316,0.24029681
2689,0.7631778,0.23682217
2690,0.7626045,0.23739551
2691,0.71703815,0.28296185
2692,0.7569278,0.2430722
2693,0.70666504,0.293335
2694,0.6974254,0.30257457
2695,0.7327265,0.2672735
2696,0.72024274,0.27975726
2697,0.7631778,0.23682217
2698,0.7637725,0.23622754
2699,0.7617297,0.23827027
2700,0.7133335,0.2866665
2701,0.74693626,0.25306374
2702,0.734527,0.265473
2703,0.6703159,0.32968408
2704,0.7584536,0.2415464
2705,0.67142963,0.32857034
2706,0.7584536,0.2415464
2707,0.7637725,0.23622754
2708,0.6729772,0.32702276
2709,0.7637725,0.23622754
2710,0.7637725,0.23622754
2711,0.7637725,0.23622754
2712,0.7624796,0.23752041
2713,0.7637725,0.23622754
2714,0.7327265,0.2672735
2715,0.7508507,0.24914934
2716,0.7637725,0.23622754
2717,0.72633284,0.27366716
2718,0.692304,0.307696
2719,0.72024274,0.27975726
2720,0.7637725,0.23622754
2721,0.7637725,0.23622754
2722,0.7626045,0.23739551
2723,0.7637725,0.23622754
2724,0.75390744,0.24609256
2725,0.72024274,0.27975726
2726,0.7637725,0.23622754
2727,0.7608176,0.23918243
2728,0.7617297,0.23827027
2729,0.67100084,0.3289992
2730,0.75378567,0.24621433
2731,0.7594924,0.24050757
2732,0.734527,0.265473
2733,0.7608176,0.23918243
2734,0.7637725,0.23622754
2735,0.7218648,0.27813515
2736,0.7327265,0.2672735
2737,0.6978512,0.30214882
2738,0.7637725,0.23622754
2739,0.7637725,0.23622754
2740,0.7637725,0.23622754
2741,0.7608176,0.23918243
2742,0.758547,0.24145299
2743,0.7637725,0.23622754
2744,0.7583351,0.24166492
2745,0.6974254,0.30257457
2746,0.7626045,0.23739551
2747,0.7583351,0.24166492
2748,0.7508507,0.24914934
2749,0.7327265,0.2672735
2750,0.72024274,0.27975726
2751,0.7637725,0.23622754
2752,0.7637725,0.23622754
2753,0.75289255,0.24710745
2754,0.7608176,0.23918243
2755,0.7508507,0.24914934
2756,0.72024274,0.27975726
2757,0.7583351,0.24166492
2758,0.7624796,0.23752041
2759,0.67142963,0.32857034
2760,0.7011705,0.2988295
2761,0.7637725,0.23622754
2762,0.7624796,0.23752041
2763,0.7637725,0.23622754
2764,0.7306948,0.26930523
2765,0.7600976,0.2399024
2766,0.7626045,0.23739551
2767,0.6699296,0.33007035
2768,0.75636524,0.24363476
2769,0.7624796,0.23752041
2770,0.6699296,0.33007035
2771,0.6919954,0.30800465
2772,0.7133335,0.2866665
2773,0.7569278,0.2430722
2774,0.6699296,0.33007035
2775,0.7327265,0.2672735
2776,0.7637725,0.23622754
2777,0.7637725,0.23622754
2778,0.758547,0.24145299
2779,0.7637725,0.23622754
2780,0.76161736,0.23838262
2781,0.73251987,0.26748013
2782,0.75641674,0.24358326
2783,0.7631778,0.23682217
2784,0.71421325,0.28578678
2785,0.73285514,0.26714486
2786,0.702584,0.297416
2787,0.6699296,0.33007035
2788,0.75530696,0.24469307
2789,0.75680774,0.24319227
2790,0.73373365,0.26626638
2791,0.75382406,0.24617594
2792,0.7637725,0.23622754
2793,0.75378567,0.24621433
2794,0.6974254,0.30257457
2795,0.7631778,0.23682217
2796,0.7187271,0.28127292
2797,0.7608176,0.23918243
2798,0.7608176,0.23918243
2799,0.72024274,0.27975726
2800,0.7524611,0.2475389
2801,0.7552563,0.24474373
2802,0.75390744,0.24609256
2803,0.7637725,0.23622754
2804,0.7631778,0.23682217
2805,0.7631778,0.23682217
2806,0.6699296,0.33007035
2807,0.75378567,0.24621433
2808,0.7327265,0.2672735
2809,0.702584,0.297416
2810,0.72024274,0.27975726
2811,0.7637725,0.23622754
2812,0.7637725,0.23622754
2813,0.7608176,0.23918243
2814,0.6974254,0.30257457
2815,0.7624796,0.23752041
2816,0.7327265,0.2672735
2817,0.7637725,0.23622754
2818,0.7637725,0.23622754
2819,0.72815347,0.27184653
2820,0.7631778,0.23682217
2821,0.7608176,0.23918243
2822,0.75869846,0.24130152
2823,0.76161736,0.23838262
2824,0.7455698,0.2544302
2825,0.7626045,0.23739551
2826,0.76161736,0.23838262
2827,0.7637725,0.23622754
2828,0.7637725,0.23622754
2829,0.7626045,0.23739551
2830,0.7637725,0.23622754
2831,0.702584,0.297416
2832,0.7637725,0.23622754
2833,0.7637725,0.23622754
2834,0.700877,0.299123
2835,0.7607301,0.23926991
2836,0.7637725,0.23622754
2837,0.7569225,0.24307749
2838,0.7593678,0.2406322
2839,0.7024944,0.2975056
2840,0.75378567,0.24621433
2841,0.7637725,0.23622754
2842,0.7637725,0.23622754
2843,0.69579244,0.3042076
2844,0.7637725,0.23622754
2845,0.7637725,0.23622754
2846,0.7631778,0.23682217
2847,0.75680774,0.24319227
2848,0.7327265,0.2672735
2849,0.7631778,0.23682217
2850,0.7637725,0.23622754
2851,0.7327265,0.2672735
2852,0.7004328,0.2995672
2853,0.7631778,0.23682217
2854,0.7631778,0.23682217
2855,0.75680774,0.24319227
2856,0.7327265,0.2672735
2857,0.7631778,0.23682217
2858,0.7631778,0.23682217
2859,0.7637725,0.23622754
2860,0.7631778,0.23682217
2861,0.7637725,0.23622754
2862,0.7631778,0.23682217
2863,0.7631778,0.23682217
2864,0.7624796,0.23752041
2865,0.6919954,0.30800465
2866,0.7608176,0.23918243
2867,0.7637725,0.23622754
2868,0.72024274,0.27975726
2869,0.72024274,0.27975726
2870,0.6974254,0.30257457
2871,0.67142963,0.32857034
2872,0.72024274,0.27975726
2873,0.7551503,0.24484971
2874,0.69579244,0.3042076
2875,0.7631778,0.23682217
2876,0.7631778,0.23682217
2877,0.71149254,0.28850746
2878,0.7327265,0.2672735
2879,0.6974254,0.30257457
2880,0.7631778,0.23682217
2881,0.6699296,0.33007035
2882,0.67100084,0.3289992
2883,0.7631778,0.23682217
2884,0.7631778,0.23682217
2885,0.7608176,0.23918243
2886,0.7425693,0.25743067
2887,0.7637725,0.23622754
2888,0.702584,0.297416
2889,0.7602614,0.23973857
2890,0.75390744,0.24609256
2891,0.6729772,0.32702276
2892,0.7637725,0.23622754
2893,0.7637725,0.23622754
2894,0.75680774,0.24319227
2895,0.7637725,0.23622754
2896,0.7327265,0.2672735
2897,0.7631778,0.23682217
2898,0.72024274,0.27975726
2899,0.7327265,0.2672735
2900,0.7637725,0.23622754
2901,0.72024274,0.27975726
2902,0.69579244,0.3042076
2903,0.73560584,0.26439416
2904,0.6974254,0.30257457
2905,0.7637725,0.23622754
2906,0.7624796,0.23752041
2907,0.7327265,0.2672735
2908,0.75970316,0.24029681
2909,0.7306948,0.26930523
2910,0.73568976,0.2643102
2911,0.7631778,0.23682217
2912,0.7594924,0.24050757
2913,0.7448766,0.2551234
2914,0.7615984,0.23840159
2915,0.7637725,0.23622754
2916,0.7637725,0.23622754
2917,0.7637725,0.23622754
2918,0.6699296,0.33007035
2919,0.7637725,0.23622754
2920,0.7637725,0.23622754
2921,0.70084214,0.29915786
2922,0.75970316,0.24029681
2923,0.72024274,0.27975726
2924,0.7637725,0.23622754
2925,0.73995066,0.2600493
2926,0.7327265,0.2672735
2927,0.6699296,0.33007035
2928,0.702584,0.297416
2929,0.7637725,0.23622754
2930,0.7425693,0.25743067
2931,0.75289255,0.24710745
2932,0.75680774,0.24319227
2933,0.7327265,0.2672735
2934,0.7637725,0.23622754
2935,0.7593678,0.2406322
2936,0.7637725,0.23622754
2937,0.7608176,0.23918243
2938,0.74693626,0.25306374
2939,0.7327265,0.2672735
2940,0.7637725,0.23622754
2941,0.75831217,0.24168785
2942,0.737473,0.26252696
2943,0.7631778,0.23682217
2944,0.755036,0.24496403
2945,0.7624796,0.23752041
2946,0.7637725,0.23622754
2947,0.7569225,0.24307749
2948,0.7631778,0.23682217
2949,0.7327265,0.2672735
2950,0.7637725,0.23622754
2951,0.7637725,0.23622754
2952,0.72024274,0.27975726
2953,0.72024274,0.27975726
2954,0.6703159,0.32968408
2955,0.7637725,0.23622754
2956,0.67142963,0.32857034
2957,0.7637725,0.23622754
2958,0.7637725,0.23622754
2959,0.76051354,0.23948649
2960,0.7608176,0.23918243
2961,0.67100084,0.3289992
2962,0.7637725,0.23622754
2963,0.7593678,0.2406322
2964,0.7004328,0.2995672
2965,0.7327265,0.2672735
2966,0.7227812,0.27721885
2967,0.7327265,0.2672735
2968,0.7024944,0.2975056
2969,0.7637725,0.23622754
2970,0.6699296,0.33007035
2971,0.7637725,0.23622754
2972,0.7327265,0.2672735
2973,0.7327265,0.2672735
2974,0.7637725,0.23622754
2975,0.7626045,0.23739551
2976,0.7327265,0.2672735
2977,0.7637725,0.23622754
2978,0.7637725,0.23622754
2979,0.7327265,0.2672735
2980,0.6974254,0.30257457
2981,0.7637725,0.23622754
2982,0.73670065,0.26329932
2983,0.7637725,0.23622754
2984,0.67142963,0.32857034
2985,0.7637725,0.23622754
2986,0.7133335,0.2866665
2987,0.7637725,0.23622754
2988,0.7594924,0.24050757
2989,0.72024274,0.27975726
2990,0.7637725,0.23622754
2991,0.76023257,0.2397674
2992,0.7327265,0.2672735
2993,0.7637725,0.23622754
2994,0.7041534,0.29584655
2995,0.7238848,0.27611518
2996,0.6914767,0.30852333
2997,0.76023257,0.2397674
2998,0.7637725,0.23622754
2999,0.72024274,0.27975726
3000,0.7425693,0.25743067
3001,0.75831217,0.24168785
3002,0.7637725,0.23622754
3003,0.734527,0.265473
3004,0.70084214,0.29915786
3005,0.7472332,0.2527668
3006,0.7528618,0.2471382
3007,0.7637725,0.23622754
3008,0.73995066,0.2600493
3009,0.7508507,0.24914934
3010,0.67142963,0.32857034
3011,0.7631778,0.23682217
3012,0.702584,0.297416
3013,0.7529423,0.2470577
3014,0.7637725,0.23622754
3015,0.7133335,0.2866665
3016,0.7624796,0.23752041
3017,0.7608176,0.23918243
3018,0.6703159,0.32968408
3019,0.7637725,0.23622754
3020,0.71528935,0.28471068
3021,0.75390744,0.24609256
3022,0.67871904,0.32128096
3023,0.7637725,0.23622754
3024,0.7626045,0.23739551
3025,0.7637725,0.23622754
3026,0.7617297,0.23827027
3027,0.72024274,0.27975726
3028,0.76161736,0.23838262
3029,0.73285514,0.26714486
3030,0.72149616,0.27850384
3031,0.7637725,0.23622754
3032,0.75378567,0.24621433
3033,0.75530696,0.24469307
3034,0.7327265,0.2672735
3035,0.7617297,0.23827027
3036,0.75869846,0.24130152
3037,0.7327265,0.2672735
3038,0.7327265,0.2672735
3039,0.7637725,0.23622754
3040,0.76161736,0.23838262
3041,0.732322,0.26767805
3042,0.6699296,0.33007035
3043,0.7637725,0.23622754
3044,0.7608176,0.23918243
3045,0.7637725,0.23622754
3046,0.737473,0.26252696
3047,0.7624796,0.23752041
3048,0.7637725,0.23622754
3049,0.73285514,0.26714486
3050,0.7223079,0.2776921
3051,0.7631778,0.23682217
3052,0.72024274,0.27975726
3053,0.7631778,0.23682217
3054,0.72024274,0.27975726
3055,0.7327265,0.2672735
3056,0.7631778,0.23682217
3057,0.72024274,0.27975726
3058,0.7631778,0.23682217
3059,0.75970316,0.24029681
3060,0.7399646,0.26003543
3061,0.7631778,0.23682217
3062,0.7626045,0.23739551
3063,0.7327265,0.2672735
3064,0.702584,0.297416
3065,0.6699296,0.33007035
3066,0.75378567,0.24621433
3067,0.70844364,0.29155636
3068,0.70671743,0.29328257
3069,0.7637725,0.23622754
3070,0.7637725,0.23622754
3071,0.702584,0.297416
3072,0.7637725,0.23622754
3073,0.734527,0.265473
3074,0.7569225,0.24307749
3075,0.7637725,0.23622754
3076,0.7615984,0.23840159
3077,0.6699296,0.33007035
3078,0.7602614,0.23973857
3079,0.7626045,0.23739551
3080,0.7041417,0.29585832
3081,0.7637725,0.23622754
3082,0.7631778,0.23682217
3083,0.702584,0.297416
3084,0.7637725,0.23622754
3085,0.7637725,0.23622754
3086,0.75811875,0.24188127
3087,0.75659966,0.24340035
3088,0.7327265,0.2672735
3089,0.6729772,0.32702276
3090,0.7607301,0.23926991
3091,0.75970316,0.24029681
3092,0.7327265,0.2672735
3093,0.7631778,0.23682217
3094,0.7327265,0.2672735
3095,0.72024274,0.27975726
3096,0.74344075,0.25655928
3097,0.7608176,0.23918243
3098,0.7637725,0.23622754
3099,0.75378567,0.24621433
3100,0.7594924,0.24050757
3101,0.6974254,0.30257457
3102,0.7572842,0.24271576
3103,0.7608176,0.23918243
3104,0.7608176,0.23918243
3105,0.72024274,0.27975726
3106,0.75680774,0.24319227
3107,0.75641674,0.24358326
3108,0.75378567,0.24621433
3109,0.75530696,0.24469307
3110,0.74693626,0.25306374
3111,0.7631778,0.23682217
3112,0.7232095,0.27679047
3113,0.72024274,0.27975726
3114,0.7327265,0.2672735
3115,0.7607301,0.23926991
3116,0.72024274,0.27975726
3117,0.7624796,0.23752041
3118,0.7631778,0.23682217
3119,0.75378567,0.24621433
3120,0.7569225,0.24307749
3121,0.7608176,0.23918243
3122,0.7637725,0.23622754
3123,0.758547,0.24145299
3124,0.7637725,0.23622754
3125,0.67100084,0.3289992
3126,0.7637725,0.23622754
3127,0.7594924,0.24050757
3128,0.76161736,0.23838262
3129,0.7626045,0.23739551
3130,0.7631778,0.23682217
3131,0.75055504,0.24944495
3132,0.7637725,0.23622754
3133,0.702584,0.297416
3134,0.7624796,0.23752041
3135,0.7637725,0.23622754
3136,0.7327265,0.2672735
3137,0.6974254,0.30257457
3138,0.72024274,0.27975726
3139,0.7432586,0.25674143
3140,0.7338529,0.26614708
3141,0.7637725,0.23622754
3142,0.7637725,0.23622754
3143,0.7631778,0.23682217
3144,0.7637725,0.23622754
3145,0.75378567,0.24621433
3146,0.7063271,0.2936729
3147,0.7637725,0.23622754
3148,0.7637725,0.23622754
3149,0.7232095,0.27679047
3150,0.72024274,0.27975726
3151,0.6974254,0.30257457
3152,0.7631778,0.23682217
3153,0.7553997,0.2446003
3154,0.7626045,0.23739551
3155,0.73394275,0.26605725
3156,0.75086296,0.24913706
3157,0.7327265,0.2672735
3158,0.7637725,0.23622754
3159,0.7608176,0.23918243
3160,0.6729772,0.32702276
3161,0.6703159,0.32968408
3162,0.7594924,0.24050757
3163,0.75382406,0.24617594
3164,0.7637725,0.23622754
3165,0.72024274,0.27975726
3166,0.72815347,0.27184653
3167,0.6974254,0.30257457
3168,0.7252398,0.2747602
3169,0.6876948,0.31230518
3170,0.75680774,0.24319227
3171,0.7637725,0.23622754
3172,0.7133335,0.2866665
3173,0.7608176,0.23918243
3174,0.69579244,0.3042076
3175,0.7624796,0.23752041
3176,0.7631778,0.23682217
3177,0.7631778,0.23682217
3178,0.72024274,0.27975726
3179,0.6919954,0.30800465
3180,0.7637725,0.23622754
3181,0.728058,0.27194205
3182,0.7583351,0.24166492
3183,0.7637725,0.23622754
3184,0.7637725,0.23622754
3185,0.7626045,0.23739551
3186,0.7594924,0.24050757
3187,0.734527,0.265473
3188,0.734527,0.265473
3189,0.7631778,0.23682217
3190,0.6974254,0.30257457
3191,0.7327265,0.2672735
3192,0.7637725,0.23622754
3193,0.7637725,0.23622754
3194,0.73285514,0.26714486
3195,0.7637725,0.23622754
3196,0.72024274,0.27975726
3197,0.75970316,0.24029681
3198,0.7158594,0.28414056
3199,0.7637725,0.23622754
3200,0.7327265,0.2672735
3201,0.75970316,0.24029681
3202,0.7624796,0.23752041
3203,0.7569225,0.24307749
3204,0.69579244,0.3042076
3205,0.7626045,0.23739551
3206,0.7631778,0.23682217
3207,0.6703159,0.32968408
3208,0.75378567,0.24621433
3209,0.75378567,0.24621433
3210,0.7425693,0.25743067
3211,0.69579244,0.3042076
3212,0.70672244,0.29327756
3213,0.7327265,0.2672735
3214,0.7637725,0.23622754
3215,0.7327265,0.2672735
3216,0.7626045,0.23739551
3217,0.73995066,0.2600493
3218,0.7637725,0.23622754
3219,0.67142963,0.32857034
3220,0.74032056,0.25967947
3221,0.68824553,0.3117545
3222,0.7637725,0.23622754
3223,0.7637725,0.23622754
3224,0.7631778,0.23682217
3225,0.7608176,0.23918243
3226,0.7631778,0.23682217
3227,0.7637725,0.23622754
3228,0.7608176,0.23918243
3229,0.7624796,0.23752041
3230,0.702584,0.297416
3231,0.7631778,0.23682217
3232,0.75970316,0.24029681
3233,0.7631778,0.23682217
3234,0.7637725,0.23622754
3235,0.75970316,0.24029681
3236,0.75680774,0.24319227
3237,0.7637725,0.23622754
3238,0.7584536,0.2415464
3239,0.72815347,0.27184653
3240,0.73995066,0.2600493
3241,0.72024274,0.27975726
3242,0.75080514,0.24919485
3243,0.7631778,0.23682217
3244,0.7232095,0.27679047
3245,0.6919954,0.30800465
3246,0.7608176,0.23918243
3247,0.71624255,0.28375748
3248,0.6919954,0.30800465
3249,0.75402004,0.24597998
3250,0.69579244,0.3042076
3251,0.7631778,0.23682217
3252,0.7637725,0.23622754
3253,0.7425693,0.25743067
3254,0.7637725,0.23622754
3255,0.69579244,0.3042076
3256,0.7552563,0.24474373
3257,0.7637725,0.23622754
3258,0.7637725,0.23622754
3259,0.6699296,0.33007035
3260,0.7306948,0.26930523
3261,0.7368207,0.26317933
3262,0.7608176,0.23918243
3263,0.7327265,0.2672735
3264,0.734527,0.265473
3265,0.69579244,0.3042076
3266,0.7432586,0.25674143
3267,0.7320307,0.2679693
3268,0.7631778,0.23682217
3269,0.7601583,0.23984171
3270,0.7327265,0.2672735
3271,0.7631778,0.23682217
3272,0.7421348,0.25786516
3273,0.7631778,0.23682217
3274,0.7637725,0.23622754
3275,0.6699296,0.33007035
3276,0.7626045,0.23739551
3277,0.6878234,0.31217661
3278,0.7637725,0.23622754
3279,0.7608176,0.23918243
3280,0.7637725,0.23622754
3281,0.7637725,0.23622754
3282,0.7421348,0.25786516
3283,0.7041534,0.29584655
3284,0.6974254,0.30257457
3285,0.71050644,0.28949356
3286,0.67100084,0.3289992
3287,0.7626045,0.23739551
3288,0.7327265,0.2672735
3289,0.7637725,0.23622754
3290,0.75378567,0.24621433
3291,0.7608176,0.23918243
3292,0.7631778,0.23682217
3293,0.7637725,0.23622754
3294,0.74297106,0.2570289
3295,0.7637725,0.23622754
3296,0.7637725,0.23622754
3297,0.7327265,0.2672735
3298,0.7637725,0.23622754
3299,0.7631778,0.23682217
3300,0.7637725,0.23622754
3301,0.7608176,0.23918243
3302,0.70233494,0.29766506
3303,0.7459159,0.2540841
3304,0.67100084,0.3289992
3305,0.7617297,0.23827027
3306,0.72024274,0.27975726
3307,0.7327265,0.2672735
3308,0.7608176,0.23918243
3309,0.7637725,0.23622754
3310,0.7495861,0.25041392
3311,0.7637725,0.23622754
3312,0.7637725,0.23622754
3313,0.73995066,0.2600493
3314,0.67100084,0.3289992
3315,0.67142963,0.32857034
3316,0.7637725,0.23622754
3317,0.7637725,0.23622754
3318,0.6703159,0.32968408
3319,0.7631778,0.23682217
3320,0.7626045,0.23739551
3321,0.7637725,0.23622754
3322,0.73800635,0.26199365
3323,0.74693274,0.25306726
3324,0.69579244,0.3042076
3325,0.67142963,0.32857034
3326,0.7626045,0.23739551
3327,0.7615984,0.23840159
3328,0.7327265,0.2672735
3329,0.7637725,0.23622754
3330,0.7631778,0.23682217
3331,0.7455236,0.25447646
3332,0.7608176,0.23918243
3333,0.7637725,0.23622754
3334,0.6974254,0.30257457
3335,0.7631778,0.23682217
3336,0.7566047,0.24339531
3337,0.7327265,0.2672735
3338,0.7327265,0.2672735
3339,0.7472332,0.2527668
3340,0.6919954,0.30800465
3341,0.7637725,0.23622754
3342,0.69579244,0.3042076
3343,0.6699296,0.33007035
3344,0.74511814,0.2548819
3345,0.7602614,0.23973857
3346,0.69579244,0.3042076
3347,0.75378567,0.24621433
3348,0.6729772,0.32702276
3349,0.75680774,0.24319227
3350,0.7607301,0.23926991
3351,0.75869846,0.24130152
3352,0.75340414,0.24659589
3353,0.69579244,0.3042076
3354,0.7211372,0.27886277
3355,0.758547,0.24145299
3356,0.7631778,0.23682217
3357,0.73640066,0.26359934
3358,0.7624796,0.23752041
3359,0.7508507,0.24914934
3360,0.75680774,0.24319227
3361,0.7583351,0.24166492
3362,0.7637725,0.23622754
3363,0.7063271,0.2936729
3364,0.7594924,0.24050757
3365,0.72024274,0.27975726
3366,0.7626045,0.23739551
3367,0.72024274,0.27975726
3368,0.7624796,0.23752041
3369,0.7593678,0.2406322
3370,0.7631778,0.23682217
3371,0.76023257,0.2397674
3372,0.67142963,0.32857034
3373,0.72024274,0.27975726
3374,0.7626045,0.23739551
3375,0.7631778,0.23682217
3376,0.7327265,0.2672735
3377,0.7624796,0.23752041
3378,0.7305968,0.26940325
3379,0.7631778,0.23682217
3380,0.7637725,0.23622754
3381,0.7637725,0.23622754
3382,0.7631778,0.23682217
3383,0.67142963,0.32857034
3384,0.7608176,0.23918243
3385,0.7637725,0.23622754
3386,0.75378567,0.24621433
3387,0.7520764,0.2479236
3388,0.7327265,0.2672735
3389,0.7024944,0.2975056
3390,0.7024944,0.2975056
3391,0.69579244,0.3042076
3392,0.7631778,0.23682217
3393,0.7626045,0.23739551
3394,0.72024274,0.27975726
3395,0.7631778,0.23682217
3396,0.702584,0.297416
3397,0.69579244,0.3042076
3398,0.6703159,0.32968408
3399,0.7637725,0.23622754
3400,0.7584536,0.2415464
3401,0.6703159,0.32968408
3402,0.7602614,0.23973857
3403,0.700877,0.299123
3404,0.70671743,0.29328257
3405,0.7637725,0.23622754
3406,0.6974254,0.30257457
3407,0.7631778,0.23682217
3408,0.6974254,0.30257457
3409,0.7637725,0.23622754
3410,0.7631778,0.23682217
3411,0.7631778,0.23682217
3412,0.758547,0.24145299
3413,0.75378567,0.24621433
3414,0.758547,0.24145299
3415,0.7637725,0.23622754
3416,0.72024274,0.27975726
3417,0.7637725,0.23622754
3418,0.7631778,0.23682217
3419,0.73394275,0.26605725
3420,0.7637725,0.23622754
3421,0.6699296,0.33007035
3422,0.7327265,0.2672735
3423,0.7133335,0.2866665
3424,0.7637725,0.23622754
3425,0.7637725,0.23622754
3426,0.74867386,0.25132614
3427,0.7637725,0.23622754
3428,0.6703159,0.32968408
3429,0.6699296,0.33007035
3430,0.7602614,0.23973857
3431,0.7594924,0.24050757
3432,0.7594924,0.24050757
3433,0.7637725,0.23622754
3434,0.7637725,0.23622754
3435,0.7637725,0.23622754
3436,0.7602614,0.23973857
3437,0.7637725,0.23622754
3438,0.7608176,0.23918243
3439,0.72268057,0.2773194
3440,0.7637725,0.23622754
3441,0.6974254,0.30257457
3442,0.69579244,0.3042076
3443,0.7608176,0.23918243
3444,0.73827463,0.26172537
3445,0.7637725,0.23622754
3446,0.7168622,0.28313777
3447,0.67100084,0.3289992
3448,0.702584,0.297416
3449,0.7631778,0.23682217
3450,0.67100084,0.3289992
3451,0.7626045,0.23739551
3452,0.7637725,0.23622754
3453,0.69579244,0.3042076
3454,0.7637725,0.23622754
3455,0.6729772,0.32702276
3456,0.73394275,0.26605725
3457,0.7624796,0.23752041
3458,0.7631778,0.23682217
3459,0.7608176,0.23918243
3460,0.7631778,0.23682217
3461,0.75724864,0.24275133
3462,0.75680774,0.24319227
3463,0.67142963,0.32857034
3464,0.7637725,0.23622754
3465,0.7617297,0.23827027
3466,0.75659966,0.24340035
3467,0.71826684,0.28173313
3468,0.7327265,0.2672735
3469,0.7624796,0.23752041
3470,0.7602614,0.23973857
3471,0.7637725,0.23622754
3472,0.7327265,0.2672735
3473,0.7637725,0.23622754
3474,0.7631778,0.23682217
3475,0.7327265,0.2672735
3476,0.7327265,0.2672735
3477,0.7637725,0.23622754
3478,0.7637725,0.23622754
3479,0.7569225,0.24307749
3480,0.7637725,0.23622754
3481,0.7637725,0.23622754
3482,0.7594924,0.24050757
3483,0.7437028,0.25629717
3484,0.7608176,0.23918243
3485,0.6974254,0.30257457
3486,0.702584,0.297416
3487,0.7637725,0.23622754
3488,0.7637725,0.23622754
3489,0.7637725,0.23622754
3490,0.7617297,0.23827027
3491,0.72024274,0.27975726
3492,0.7637725,0.23622754
3493,0.7327265,0.2672735
3494,0.72024274,0.27975726
3495,0.7637725,0.23622754
3496,0.7637725,0.23622754
3497,0.7602614,0.23973857
3498,0.75378567,0.24621433
3499,0.7425693,0.25743067
3500,0.72024274,0.27975726
3501,0.7327265,0.2672735
3502,0.6699296,0.33007035
3503,0.7637725,0.23622754
3504,0.7608176,0.23918243
3505,0.7608176,0.23918243
3506,0.7626045,0.23739551
3507,0.7624796,0.23752041
3508,0.7631778,0.23682217
3509,0.73265994,0.26734006
3510,0.7624796,0.23752041
3511,0.7631778,0.23682217
3512,0.7594924,0.24050757
3513,0.7637725,0.23622754
3514,0.7631778,0.23682217
3515,0.7637725,0.23622754
3516,0.7637725,0.23622754
3517,0.7608176,0.23918243
3518,0.7602614,0.23973857
3519,0.702584,0.297416
3520,0.7637725,0.23622754
3521,0.7063271,0.2936729
3522,0.75680774,0.24319227
3523,0.7187271,0.28127292
3524,0.7264719,0.2735281
3525,0.7425693,0.25743067
3526,0.73683757,0.26316243
3527,0.72024274,0.27975726
3528,0.7637725,0.23622754
3529,0.70192254,0.29807743
3530,0.72024274,0.27975726
3531,0.7608176,0.23918243
3532,0.7608176,0.23918243
3533,0.6974254,0.30257457
3534,0.7195463,0.28045368
3535,0.7637725,0.23622754
3536,0.7637725,0.23622754
3537,0.7608176,0.23918243
3538,0.7631778,0.23682217
3539,0.7608176,0.23918243
3540,0.7607301,0.23926991
3541,0.7631778,0.23682217
